2.418214,-0.201030,-0.222638,0.194912,0.039168,-0.092801
-18.792599,-2.802495,-0.359937,1.437998,0.146383,-0.113075
1.155539,3.463519,0.538562,-1.045547,-0.125407,0.410706
-8.964817,3.958214,4.872249,-5.900935,-1.006081,1.491506
