contig-226000000,0
contig-68000000,1
contig-152000000,0
contig-85000000,1
contig-24000000,2
contig-1000000,2
contig-175000000,0
contig-717000000,1
contig-61000000,1
contig-165000000,0
contig-49000000,1
contig-223000000,0
contig-113000000,1
contig-131000000,3
contig-255000000,0
contig-15000000,1
contig-48000000,1
contig-47000000,1
contig-4912000000,2
contig-1194000000,1
contig-138000000,0
contig-4910000000,1
contig-301000000,0
contig-28000000,1
contig-1412000000,1
contig-96000000,0
contig-97000000,0
contig-160000000,0
contig-1296000000,3
contig-609000000,1
contig-130000000,0
contig-110000000,1
contig-278000000,0
contig-281000000,3
contig-193000000,3
contig-224000000,3
contig-302000000,0
contig-182000000,0
contig-112000000,1
contig-536000000,1
contig-4935000000,1
contig-147000000,0
contig-45000000,2
contig-378000000,2
contig-200000000,2
contig-201000000,0
contig-60000000,1
contig-263000000,0
contig-592000000,1
contig-188000000,0
contig-349000000,0
contig-227000000,0
contig-120000000,0
contig-183000000,0
contig-35000000,2
contig-132000000,3
contig-163000000,0
contig-14000000,1
contig-67000000,1
contig-559000000,1
contig-36000000,1
contig-164000000,0
contig-815000000,1
contig-4894000000,2
contig-90000000,0
contig-51000000,1
contig-58000000,1
contig-186000000,0
contig-99000000,1
contig-4933000000,2
contig-589000000,2
contig-91000000,1
contig-66000000,1
contig-146000000,0
contig-306000000,0
contig-2866000000,1
contig-364000000,1
contig-192000000,0
contig-299000000,0
contig-308000000,0
contig-265000000,3
contig-56000000,2
contig-290000000,0
contig-269000000,3
contig-229000000,0
contig-207000000,0
contig-37000000,1
contig-4915000000,1
contig-4942000000,1
contig-243000000,3
contig-187000000,0
contig-126000000,0
contig-70000000,0
contig-264000000,1
contig-222000000,3
contig-245000000,3
contig-4916000000,1
contig-23000000,2
contig-71000000,0
contig-1023000000,2
contig-213000000,0
contig-228000000,1
contig-34000000,3
contig-55000000,1
contig-127000000,3
contig-832000000,1
contig-11000000,1
contig-4931000000,2
contig-84000000,0
contig-297000000,0
contig-140000000,0
contig-101000000,0
contig-206000000,0
contig-176000000,0
contig-246000000,0
contig-476000000,1
contig-291000000,0
contig-4913000000,1
contig-3000000,2
contig-38000000,1
contig-93000000,1
contig-4523000000,2
contig-338000000,2
contig-216000000,0
contig-4922000000,2
contig-4906000000,1
contig-312000000,0
contig-256000000,0
contig-89000000,0
contig-4919000000,1
contig-88000000,1
contig-173000000,0
contig-4928000000,1
contig-231000000,1
contig-377000000,3
contig-1887000000,2
contig-4904000000,1
contig-1345000000,1
contig-279000000,0
contig-2648000000,1
contig-4908000000,1
contig-247000000,0
contig-128000000,3
contig-238000000,1
contig-532000000,1
contig-53000000,1
contig-551000000,1
contig-204000000,0
contig-311000000,0
contig-195000000,3
contig-1693000000,1
contig-296000000,0
contig-1111000000,2
contig-232000000,1
contig-2089000000,1
contig-4938000000,1
contig-282000000,0
contig-275000000,0
contig-274000000,0
contig-77000000,2
contig-7000000,1
contig-218000000,3
contig-239000000,0
contig-4929000000,1
contig-248000000,0
contig-215000000,0
contig-3909000000,2
contig-150000000,3
contig-151000000,0
contig-212000000,0
contig-133000000,0
contig-194000000,0
contig-26000000,1
contig-170000000,3
contig-82000000,0
contig-29000000,1
contig-69000000,2
contig-25000000,2
contig-4903000000,1
contig-177000000,1
contig-339000000,0
contig-46000000,2
contig-240000000,0
contig-684000000,3
contig-191000000,1
contig-3908000000,1
contig-3964000000,1
contig-100000000,0
contig-4921000000,1
contig-86000000,2
contig-285000000,0
