0.134552,0.132013,0.073623,0.076781,0.154054,0.144573
0.132013,0.135183,0.079633,0.079550,0.158213,0.152182
0.073623,0.079633,0.055014,0.047036,0.091161,0.094850
0.076781,0.079550,0.047036,0.047108,0.093523,0.090243
0.154054,0.158213,0.091161,0.093523,0.186452,0.177683
0.144573,0.152182,0.094850,0.090243,0.177683,0.175855
