0.269177,0.181027,0.101308,-0.031352,0.030355,-0.041184
0.181027,0.121829,0.068796,-0.021145,0.020281,-0.028094
0.101308,0.068796,0.043367,-0.012283,0.010358,-0.018656
-0.031352,-0.021145,-0.012283,0.003701,-0.003430,0.005096
0.030355,0.020281,0.010358,-0.003430,0.003651,-0.003990
-0.041184,-0.028094,-0.018656,0.005096,-0.003990,0.008216
