2.71470710e+00,3.44097040e-01,3.20873673e+00,5.02197735e-01,6.42455303e-01,-1.82834459e-01,-1.02565080e+00,-8.77665203e-01,3.97065473e-01,5.73424873e-02,-1.48813336e-01,6.90610224e-02,1.32043735e-01,-1.26624271e-01,-5.31361850e-02,9.12877752e-02,-1.07734912e-01,-5.36087568e-02,2.99675508e-01,-1.35452450e-02,-2.75984729e-02,1.16852077e-01,-6.56260254e-02,2.57039797e-03,-1.23569214e-02
3.44097040e-01,3.34789736e+00,-1.87959604e+00,8.80790942e-01,2.76939848e-01,6.04928321e-02,-2.92585243e-01,-3.88792669e-01,-5.77750619e-03,9.57607692e-02,1.02539653e-01,2.29909285e-01,-1.30482110e-01,-2.15389681e-01,-1.77977055e-02,1.93957848e-02,3.44842461e-01,-2.66313540e-01,1.40987557e-01,9.82125710e-02,2.73917693e-03,6.09487188e-02,7.40763617e-02,-3.77443951e-02,1.26330952e-01
3.20873673e+00,-1.87959604e+00,5.52341945e+00,-1.61815762e-02,5.81124598e-01,-3.47634662e-01,-1.11831647e+00,-8.27349799e-01,4.98093825e-01,1.07154633e-03,-2.40555877e-01,-7.63043588e-02,2.70477411e-01,-4.22629635e-03,-3.04580564e-02,9.82648339e-02,-3.88219922e-01,1.11887075e-01,3.20698264e-01,-1.02328451e-01,-6.38249873e-02,1.13578285e-01,-1.31991763e-01,2.41045214e-02,-9.90467729e-02
5.02197735e-01,8.80790942e-01,-1.61815762e-02,4.60711622e-01,8.64925635e-02,1.72591216e-02,-2.75269314e-01,-2.83442170e-01,5.04383395e-02,3.45464495e-02,-6.21199140e-02,1.01062048e-01,-3.24949010e-02,-5.35778224e-02,-3.97885732e-02,4.41744240e-03,5.88392902e-02,-7.81514844e-02,7.40249596e-02,4.09473206e-02,1.01797882e-03,2.52548395e-02,1.78346304e-02,4.55596558e-04,2.71549842e-02
6.42455303e-01,2.76939848e-01,5.81124598e-01,8.64925635e-02,3.89567687e-01,-6.30154554e-02,-2.14766944e-01,-2.27267576e-01,2.31532242e-02,2.69119505e-02,4.74842888e-02,3.94466061e-02,-2.99122038e-03,-3.40430797e-02,2.42472197e-02,6.62554429e-03,2.89316907e-02,-2.49731560e-02,2.32823421e-02,-1.68231268e-02,-1.80200548e-02,2.96692901e-02,-3.54137502e-02,-2.76825249e-02,1.38579034e-02
-1.82834459e-01,6.04928321e-02,-3.47634662e-01,1.72591216e-02,-6.30154554e-02,2.44530235e-01,5.64890954e-02,5.68786329e-02,-2.68516625e-02,5.13195736e-03,2.00387856e-02,-2.69170478e-02,-1.03230657e-02,3.81889421e-02,-3.27856620e-03,-3.19501791e-02,4.16330161e-02,-1.54606432e-02,-7.55027180e-02,2.47569646e-02,3.43363886e-02,-3.49979648e-02,-5.64590928e-03,-3.30216031e-02,-1.28217144e-02
-1.02565080e+00,-2.92585243e-01,-1.11831647e+00,-2.75269314e-01,-2.14766944e-01,5.64890954e-02,6.30721655e-01,3.27349498e-01,-1.39548691e-01,-9.63916222e-02,6.63853126e-02,-9.43399543e-03,-7.11641934e-02,2.00331143e-02,3.29895531e-02,-2.48772915e-02,6.71561399e-03,2.99265721e-02,-2.38376112e-02,-9.11943358e-03,2.26557793e-02,-3.48410031e-02,5.22931595e-02,1.68687528e-02,3.11402933e-03
-8.77665203e-01,-3.88792669e-01,-8.27349799e-01,-2.83442170e-01,-2.27267576e-01,5.68786329e-02,3.27349498e-01,4.15162571e-01,-1.43704271e-01,2.69485036e-02,3.17766608e-02,-7.00905335e-02,-2.01718590e-02,6.96852649e-02,-6.13552393e-03,-1.06508465e-02,1.71653300e-03,1.54792964e-02,-7.01950036e-02,1.91582551e-02,3.63029763e-02,-1.58542797e-02,2.42774549e-02,1.39679179e-02,-5.03998371e-03
3.97065473e-01,-5.77750619e-03,4.98093825e-01,5.04383395e-02,2.31532242e-02,-2.68516625e-02,-1.39548691e-01,-1.43704271e-01,2.66786579e-01,-2.50348857e-02,-7.34402411e-02,-7.41413407e-03,2.25352612e-02,-4.09324306e-02,3.85578375e-02,-1.24139647e-02,-1.91223379e-02,4.65580169e-02,-4.28832056e-03,-3.84347503e-02,-2.80081242e-02,-1.17623935e-02,-2.79374207e-02,-2.00302350e-02,-4.32225128e-03
5.73424873e-02,9.57607692e-02,1.07154633e-03,3.45464495e-02,2.69119505e-02,5.13195736e-03,-9.63916222e-02,2.69485036e-02,-2.50348857e-02,1.48359168e-01,-2.82587043e-02,7.40617196e-03,-1.76847277e-02,5.71721520e-03,-2.71551521e-02,1.10653597e-02,-5.21142138e-03,-1.81924800e-02,-2.18854460e-02,1.97813498e-02,-2.56651777e-04,7.09303144e-03,-1.90243461e-02,8.78392069e-03,2.08086579e-04
-1.48813336e-01,1.02539653e-01,-2.40555877e-01,-6.21199140e-02,4.74842888e-02,2.00387856e-02,6.63853126e-02,3.17766608e-02,-7.34402411e-02,-2.82587043e-02,1.91887011e-01,1.61484565e-02,7.69631856e-03,-3.49076793e-02,-2.13738306e-03,-7.58224367e-04,1.30277215e-02,2.47472445e-02,-7.52509569e-03,-1.88010429e-02,-5.67126321e-03,1.83595812e-02,-1.28960620e-02,6.93504862e-04,4.45290238e-03
6.90610224e-02,2.29909285e-01,-7.63043588e-02,1.01062048e-01,3.94466061e-02,-2.69170478e-02,-9.43399543e-03,-7.00905335e-02,-7.41413407e-03,7.40617196e-03,1.61484565e-02,1.68194703e-01,-7.01942754e-03,-2.32387249e-04,-2.90020883e-02,-1.05731395e-03,2.26490118e-02,-3.28289537e-02,6.19616930e-03,-2.35367625e-03,-1.77078849e-03,1.72025954e-02,9.57918894e-03,-1.33942975e-02,-3.75965803e-03
1.32043735e-01,-1.30482110e-01,2.70477411e-01,-3.24949010e-02,-2.99122038e-03,-1.03230657e-02,-7.11641934e-02,-2.01718590e-02,2.25352612e-02,-1.76847277e-02,7.69631856e-03,-7.01942754e-03,1.49843934e-01,-1.28156496e-02,-3.88148725e-03,-1.46220811e-03,-2.73999478e-02,-8.66920943e-04,-5.17704206e-03,-5.71207846e-03,8.82303216e-05,-6.57050192e-03,-1.00905597e-02,6.56147754e-04,-3.74351169e-03
-1.26624271e-01,-2.15389681e-01,-4.22629635e-03,-5.35778224e-02,-3.40430797e-02,3.81889421e-02,2.00331143e-02,6.96852649e-02,-4.09324306e-02,5.71721520e-03,-3.49076793e-02,-2.32387249e-04,-1.28156496e-02,1.26634341e-01,2.45884649e-03,-2.46345809e-02,-9.74748616e-04,-1.77839305e-02,-3.00997448e-02,1.44977508e-03,1.32952913e-02,-1.89011316e-02,2.32862644e-02,-7.88050148e-03,-1.22064372e-02
-5.31361850e-02,-1.77977055e-02,-3.04580564e-02,-3.97885732e-02,2.42472197e-02,-3.27856620e-03,3.29895531e-02,-6.13552393e-03,3.85578375e-02,-2.71551521e-02,-2.13738306e-03,-2.90020883e-02,-3.88148725e-03,2.45884649e-03,1.28975875e-01,-2.12838071e-02,2.43630674e-02,2.53098867e-03,-3.84439728e-02,-1.23024356e-02,-1.28307024e-02,-3.48480883e-02,-2.01225383e-02,-2.62230483e-02,5.44834950e-03
9.12877752e-02,1.93957848e-02,9.82648339e-02,4.41744240e-03,6.62554429e-03,-3.19501791e-02,-2.48772915e-02,-1.06508465e-02,-1.24139647e-02,1.10653597e-02,-7.58224367e-04,-1.05731395e-03,-1.46220811e-03,-2.46345809e-02,-2.12838071e-02,1.16893103e-01,-8.45354223e-03,3.76832499e-04,3.88107336e-02,1.17294065e-02,-1.37272239e-02,4.31612400e-03,3.57266728e-03,4.29208800e-02,-1.43176786e-02
-1.07734912e-01,3.44842461e-01,-3.88219922e-01,5.88392902e-02,2.89316907e-02,4.16330161e-02,6.71561399e-03,1.71653300e-03,-1.91223379e-02,-5.21142138e-03,1.30277215e-02,2.26490118e-02,-2.73999478e-02,-9.74748616e-04,2.43630674e-02,-8.45354223e-03,1.46658078e-01,-4.23449389e-02,-2.72682571e-02,3.42118409e-03,-1.36371815e-02,-2.25712943e-02,-1.16859325e-02,-4.33302093e-02,1.73771316e-04
-5.36087568e-02,-2.66313540e-01,1.11887075e-01,-7.81514844e-02,-2.49731560e-02,-1.54606432e-02,2.99265721e-02,1.54792964e-02,4.65580169e-02,-1.81924800e-02,2.47472445e-02,-3.28289537e-02,-8.66920943e-04,-1.77839305e-02,2.53098867e-03,3.76832499e-04,-4.23449389e-02,1.46546254e-01,-1.36607766e-02,-3.74608459e-02,-4.02562408e-02,-1.86412406e-02,-5.04352616e-02,-9.34417779e-03,8.19184265e-03
2.99675508e-01,1.40987557e-01,3.20698264e-01,7.40249596e-02,2.32823421e-02,-7.55027180e-02,-2.38376112e-02,-7.01950036e-02,-4.28832056e-03,-2.18854460e-02,-7.52509569e-03,6.19616930e-03,-5.17704206e-03,-3.00997448e-02,-3.84439728e-02,3.88107336e-02,-2.72682571e-02,-1.36607766e-02,2.03461544e-01,1.63067994e-02,2.57756695e-02,5.30435799e-02,4.03613217e-02,4.43857088e-02,1.00295783e-02
-1.35452450e-02,9.82125710e-02,-1.02328451e-01,4.09473206e-02,-1.68231268e-02,2.47569646e-02,-9.11943358e-03,1.91582551e-02,-3.84347503e-02,1.97813498e-02,-1.88010429e-02,-2.35367625e-03,-5.71207846e-03,1.44977508e-03,-1.23024356e-02,1.17294065e-02,3.42118409e-03,-3.74608459e-02,1.63067994e-02,9.76727749e-02,3.05832397e-02,5.34213423e-03,1.67047823e-02,1.48889199e-02,1.73730843e-02
-2.75984729e-02,2.73917693e-03,-6.38249873e-02,1.01797882e-03,-1.80200548e-02,3.43363886e-02,2.26557793e-02,3.63029763e-02,-2.80081242e-02,-2.56651777e-04,-5.67126321e-03,-1.77078849e-03,8.82303216e-05,1.32952913e-02,-1.28307024e-02,-1.37272239e-02,-1.36371815e-02,-4.02562408e-02,2.57756695e-02,3.05832397e-02,1.00578506e-01,1.64484591e-02,3.12691062e-02,1.07584913e-02,-1.24739548e-02
1.16852077e-01,6.09487188e-02,1.13578285e-01,2.52548395e-02,2.96692901e-02,-3.49979648e-02,-3.48410031e-02,-1.58542797e-02,-1.17623935e-02,7.09303144e-03,1.83595812e-02,1.72025954e-02,-6.57050192e-03,-1.89011316e-02,-3.48480883e-02,4.31612400e-03,-2.25712943e-02,-1.86412406e-02,5.30435799e-02,5.34213423e-03,1.64484591e-02,8.74451182e-02,5.58041386e-03,1.42895230e-02,-9.53671992e-03
-6.56260254e-02,7.40763617e-02,-1.31991763e-01,1.78346304e-02,-3.54137502e-02,-5.64590928e-03,5.22931595e-02,2.42774549e-02,-2.79374207e-02,-1.90243461e-02,-1.28960620e-02,9.57918894e-03,-1.00905597e-02,2.32862644e-02,-2.01225383e-02,3.57266728e-03,-1.16859325e-02,-5.04352616e-02,4.03613217e-02,1.67047823e-02,3.12691062e-02,5.58041386e-03,1.00847174e-01,2.58497712e-02,4.42176772e-03
2.57039797e-03,-3.77443951e-02,2.41045214e-02,4.55596558e-04,-2.76825249e-02,-3.30216031e-02,1.68687528e-02,1.39679179e-02,-2.00302350e-02,8.78392069e-03,6.93504862e-04,-1.33942975e-02,6.56147754e-04,-7.88050148e-03,-2.62230483e-02,4.29208800e-02,-4.33302093e-02,-9.34417779e-03,4.43857088e-02,1.48889199e-02,1.07584913e-02,1.42895230e-02,2.58497712e-02,8.60346457e-02,1.19080190e-02
-1.23569214e-02,1.26330952e-01,-9.90467729e-02,2.71549842e-02,1.38579034e-02,-1.28217144e-02,3.11402933e-03,-5.03998371e-03,-4.32225128e-03,2.08086579e-04,4.45290238e-03,-3.75965803e-03,-3.74351169e-03,-1.22064372e-02,5.44834950e-03,-1.43176786e-02,1.73771316e-04,8.19184265e-03,1.00295783e-02,1.73730843e-02,-1.24739548e-02,-9.53671992e-03,4.42176772e-03,1.19080190e-02,7.10380353e-02
