0.005965,0.007010,0.004312,0.004620,0.008909,0.008798
0.007010,0.008789,0.005181,0.005722,0.011105,0.011202
0.004312,0.005181,0.003587,0.003434,0.006561,0.006449
0.004620,0.005722,0.003434,0.003770,0.007282,0.007323
0.008909,0.011105,0.006561,0.007282,0.014098,0.014211
0.008798,0.011202,0.006449,0.007323,0.014211,0.014439
