0.259661,0.149047,0.030007,0.054485,0.137851,0.063197
0.149047,0.092730,0.026292,0.034961,0.086401,0.046386
0.030007,0.026292,0.017397,0.010117,0.023328,0.019366
0.054485,0.034961,0.010117,0.013770,0.033438,0.018864
0.137851,0.086401,0.023328,0.033438,0.082035,0.044487
0.063197,0.046386,0.019366,0.018864,0.044487,0.030123
